adv-ctgf;enhance;fibronectin expression;0;24052232
adv-ctgf;enhance;collagen iv expression;2;24052232
rofecoxib;inhibit;rat aorta elastin cross-linkage formation;2;24025789
junction opener intravenous injection;increase;antibody chemotherapeutic therapy efficacy;2;23898462
junction opener intravenous injection;increase;antibody chemotherapeutic therapy safety;2;23898462
junction opener intravenous injection;increase;mouse tumor model cell therapy efficacy;2;23898462
junction opener intravenous injection;increase;mouse tumor model cell therapy safety;2;23898462
o2 treatment;downregulate;type i collagen ecm molecule expression;2;23815460
o2 treatment;downregulate;elastin ecm molecule expression;2;23815460
tgf r2 alveolar expression;decrease;75 %;0;23711546
study;increase;plaque component know datum range;2;23683797
collagen;enhance;interaction;0;23625321
substance;inhibit;glycoxidation;2;23612546
tropoelastin pre-incubation;increase;mmp-2 production;0;23597635
melanin;increase;collagen;2;23579949
melanin;increase;elastin;2;23579949
elastin content;decrease;increase elastase concentration treatment time;0;2355382715868802962825417343278177622891973370419900677206385232146655121874555111652841174467911871607120821433682546478829384506038138476965197337908220603097809748921831017428205940728313572315137107571560787710412460
ctgf;mediate;remodel;0;23527070174787301749812218694554187723281930125919451413195159341955350119729479194076552015372220560046206438282069331721248169211219852105014021856305219409492203754922258897217299922222720722398634224068212271848110562268107164701087919711730097117794581188061611773059128445131461391515219813193434385052948342638158832131584588615911744160209131608419816322555168401731701530018460596
collagen elastin content;decrease;four decellularization condition time;0;23469868121774372322416089301021647395917098488171723031819305918065452189575152020189420210444197025131978064920733059206202462141772221548726939764
collagen image ic ratio;increase;two condition;0;23469868121774372322416089301021647395917098488171723031819305918065452189575152020189420210444197025131978064920733059206202462141772221548726939764
collagen image r;increase;two condition;0;23469868121774372322416089301021647395917098488171723031819305918065452189575152020189420210444197025131978064920733059206202462141772221548726939764
collagen image shg;increase;two condition;0;23469868121774372322416089301021647395917098488171723031819305918065452189575152020189420210444197025131978064920733059206202462141772221548726939764
collagen image skew;increase;two condition;0;23469868121774372322416089301021647395917098488171723031819305918065452189575152020189420210444197025131978064920733059206202462141772221548726939764
has-2 tropoelastin mmp-1 hgf expression;increase;gm-csf;0;2337269611075003159074421200289312184584124096761267141712843410145139601682606917069015172142681751867318357839184444841848081219041509190330791921303919374154200825712071509120516667209626432155724520926197223595391509123324647677683465751042389034511582556611391249
elastin;regulate;transduction response;0;23355960
collagen waviness;decrease;degradation time;0;232970001516586912730082457696495769683330563227266331204364923628268278028090967465698051981579634016055757160065411588569916849214164884771725458917237244186471151865781319230148191598871932440719394942194843872008076620583273203547532065992821375736215991002105802521724865217300372223653221744269221892492230529015057970221710632262310910633258110365551145174912093072128375796075755
cell therapy group;decrease;aneurysm formation rate;0;23291168
surface elastin;enhance;chondrocyte biocompatibility;0;23261552
artery;decrease;elastin content increase k s activity;2;23180031
vegf;increase;lox activity;0;22966818
vegf;increase;expression;0;22966818
matrix metalloprotease;increase;glucose concentration increase;2;22966818
mmp;increase;glucose concentration increase;2;22966818
activity;increase;glucose concentration increase;2;22966818
corticosteroid posttreatment;decrease;collagen type;2;2296201016770071163443331700023517071719172933751817777817965320182640251872710518657064191102331924460418552709193012441950229119860666200223152009364620861353208212302093522820959141210547592068886721257142211101161082176710926289110996031110254711416869115879832189051122147379221642192216030622302193118466091211420812151307126295531266783112671110128392903982875826951879008318764225900606794284239731532976836310419836154479371581749916856047
agldl;increase;degradation rate;2;22947869102169591987988155503961687898617353438182309561849368019251640192290591950156419603496206749692071308120665685213050182150974321798376221050952216977311226511151326871514868610666072108458741098167511884279121216541247355912639996126008861278510520220282022748168032419108051911707177796316066641466664825144681550897488140759281175862228645189910615797123269874220151235726074050484758144725301773787213035354153935593792648148277528110398014
tract symptom therapy;inhibit;muscle contraction;0;229066511793411721324841472097348206494787928483755387400221575876416021508164091451713039317299435175186291752524921231991181617451816490718227479183421901834341418554695193470141935589519539753197829461967024219690397199421582359465923261478
treatment;increase;collagen type iii;2;22853187
mmc treatment;decrease;collagen elastin fiber amount;2;22828051
angiotensin ii;enhance;collagen;2;228176061988122618495696220401462160607611121512105780021072528010988257115329011171150612364350123643541254445112560337128295221467825114718399150761591509723618594792192622271938061019451411197240241516600981872808978321104758881568783815547110156555301610325816043661162310031714598017572703181720551822748120649560
topography;upregulate;artery muscle cell synthesis;0;22796164
topography;upregulate;hcasmc synthesis;0;22796164
adhesion protein;downregulate;3d scaffold topography;2;22796164
efficiency;decrease;increase collagen content;2;22750739
estrogen;activate;collagen fiber synthesis;2;22727818
study;secrete;elastin;2;22718481
hf;down-regulate;collagen gene expression;2;2250738123821792
hf;down-regulate;elastin gene expression;2;2250738123821792
elastin degradation;mediate;metalloproteinase protease;0;22411928
diabetic rat;decrease;corpus cavernosum muscle\/collagen ratio;2;22403279
ica ii;regulate;tgf 1 \/;2;22403279
degradation phenomenon;enhance;vivo;0;22349289
tgf;mediate;differentiation growth event;0;22335518
tgf;mediate;differentiation development event;0;22335518
tgf;mediate;proliferation growth event;0;22335518
tgf;mediate;proliferation development event;0;22335518
tgf;mediate;motility growth event;0;22335518
tgf;mediate;motility development event;0;22335518
tgf;mediate;organization growth event;0;22335518
tgf;mediate;organization development event;0;22335518
tgf;mediate;death growth event;0;22335518
tgf;mediate;death development event;0;22335518
tgf binding;regulate;target gene transcription;0;22335518
hmfc;increase;collagen type;2;22281808
hmfc;increase;collagen type;2;22281808
hmfc;increase;collagen type;2;22281808
hmfc;increase;collagen type;2;22281808
glycation;increase;collagen intensity;2;22277703
insulin concentration;up-regulate;collagen type;2;22236491
insulin effect;activate;gene transcription;0;22236491
tropoelastin expression;increase;injury duration;0;222231972342400823424101
macrophage;increase;elastin;2;222231972342400823424101
mmp-12;regulate;degradation;2;222231972342400823424101
collagen content;increase;zl zdf rat;0;2200823616901964170830711732474618195160204828732055067819696142206645442115101321771972216730481080360211040225113276401186325211897758123643541238445712414524124510131238831412574082126707501267585512679215126820821279909912782645147617801511791382282029453344159928191650520816636193
exosite 1 one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
2 one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
site one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
exosite 1 one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
2 one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
site one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
exosite 1 one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
2 one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
site one lesion combination;decrease;elastin competence;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
combination mutant asp124;enhance;elastin k;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
combination mutant asp124;enhance;elastin cat;2;219672331214478513130211511369315292230412483982274664500267233186661578625578221622176516480903166361881692873517096442227153420828532156718913157628226919783130977390547674964862678290654159302297963359498356149862271132601711554432115618400155339381578131216085114108716191101339611049739111665671151387411562940115759281706515517176253174985491770658717601747179974111780323718228265185003351833428818539597195843181985720119406173206558562066386612353914
synb1-elp-trtk peptide;decrease;s100b-induced oxidative damage;2;2195886416919353171618271748335617417937177260191791384317762916184949331845218418418661190564201909502019351032191100111951300119593677196379801974389519898461197054612003398320053360201327952016723911549583117246071247095512645009128932741289341615098935151112351054592010679531107275121110618011007787112454641132571311390274151989872529544259241421503201769063820249375401767606463755385488988639439795103959341559006715814459158955631602066520632605204779102081837921080947204783482138419520938714161715561701045517143231
fibrillar collagen;regulate;soxe gene;0;21889937
collagen i transcription;increase;raise scar tissue;0;21838832
collagen i translation;increase;raise scar tissue;0;21838832
nir irradiation;increase;elastin;2;21833163118096480433841456883016875471194386882052390821408032215593198188885153815551554554016049894167067531691856116941737173005991745776418306155192713671966310719812595203454842136935912512648
antihypertensive therapy;decrease;wall hypertrophy;0;21829037
antihypertensive therapy;decrease;collagen;2;21829037
age;decrease;matrix component collagen fiber synthesis;2;2182615310652273115572821171093611869737118865091223051212437452128095541438199147326401496553150362691768990518028961093209312217862125158651274217015175039153313991771153217957138190468301964151823425781548906086581963456347347030835219883534809362851070355327216901779861779049028125163820691982944688332640890147089348788962489899480890247019442117946248315623355167237011687735016987749172009429117985985682816405877176317831096213410974019111524691132008311399545192963041936196198842792030266203996142049064210468021123617242465424740282577359267422410085121100926501022215310506580
age;decrease;matrix component collagen fiber degradation;2;2182615310652273115572821171093611869737118865091223051212437452128095541438199147326401496553150362691768990518028961093209312217862125158651274217015175039153313991771153217957138190468301964151823425781548906086581963456347347030835219883534809362851070355327216901779861779049028125163820691982944688332640890147089348788962489899480890247019442117946248315623355167237011687735016987749172009429117985985682816405877176317831096213410974019111524691132008311399545192963041936196198842792030266203996142049064210468021123617242465424740282577359267422410085121100926501022215310506580
collagen iv labeling;decrease;media;0;21824826
collagen iv labeling;decrease;adventitium;0;21824826
elastin;decrease;hhcy avf heart;0;2176096989289147890717942051995086510763084115009251189355212106681956224715992576160856801617212016195484162841821645080716464240171785941850424199135853354423543206378677647878023123499021273006214639017149755731563745315975610164610511651466521076854222297723641364810564100821971018833410524225105457741060644110694530111134581116973511179202112895021146175211863251119011821204516312076971121141841215410312388235145568521473275215047687151178451520517415217918156817081582183315851618810768983209678796111
akt pi3k activation inhibitor;block;type i collagen expression;0;2175121112681450146100661470234415056658565640291593742608030570719169425983793610446062155396341568182115807523157314941581483716227992168376501687082717209135172123591749393117607364176225101817203719779471
thiosulfate;inhibit;seed crystal formation;2;217375161515355015168392513482388622630088221587021819369406165319811798965018818688190089091912979316191185
thiosulfate;inhibit;elastin calcification formation;2;217375161515355015168392513482388622630088221587021819369406165319811798965018818688190089091912979316191185
tgf;increase;collagen production;2;213842001693068616877348174351081757978617887902105737751099242711176523113719521218710412757606126655341476734615117886152074642883922975140610192538104583911553505815467014154920091843036918279932186227031769092918406048196250421962505119831488161339161603887719569874163604821664349817293495
1;increase;collagen production;2;213842001693068616877348174351081757978617887902105737751099242711176523113719521218710412757606126655341476734615117886152074642883922975140610192538104583911553505815467014154920091843036918279932186227031769092918406048196250421962505119831488161339161603887719569874163604821664349817293495
iugr;decrease;birth elastin fiber formation transcript level;2;213639671297063012869365126828491463098415116139151728961517289735317622679260220654019909592002279767821882140898279570770075477974688929856908892391313189201877937439294588009585000964909310051278102107061551666416002560163968751638040716617452167239791672073216921131170653711714234917293375174288971822826518187616183888111821606318482625191444031951405920130146202272022009364620382748205252052086982010832740109708221109960311117232115364491164145511846609120723781212183712388463
iugr;decrease;day 7 elastin fiber formation transcript level;2;213639671297063012869365126828491463098415116139151728961517289735317622679260220654019909592002279767821882140898279570770075477974688929856908892391313189201877937439294588009585000964909310051278102107061551666416002560163968751638040716617452167239791672073216921131170653711714234917293375174288971822826518187616183888111821606318482625191444031951405920130146202272022009364620382748205252052086982010832740109708221109960311117232115364491164145511846609120723781212183712388463
study objective;increase;elastin synthesis;2;2128261810201117870263910404017104713179104703943841018849207188473641981321919962188197120461649108716674303165669111734512317584900180354121833883018412137179690241059023610870892120428651208214312684159129358181459775514704646153062281288208227136853199710205057
cd4 cd4\/cd25 lymphocyte;increase;thymus lymph node;0;21257142
pup lung;increase;elastin deposition;2;21239531
adenine dinucleotide nicotinamide biotin link number;mediate;sir2\/sirt1 activation;2;25349818
metabolite link number;mediate;sir2\/sirt1 activation;2;25349818
glucose level;increase;4v 3hb injection;0;21358145
reinforcement;mediate;forebrain increase dopamine level;2;25374094
cocaine;increase;area 1 mechanism rat dopaminergic neuron pacemaker burst firing frequency;2;25374094
increase muscle capillarization;increase;insulin sensitivity;2;25352432
muscle glucose uptake;enhance;muscle insulin improvement;0;25352432
adrenaline effect;block;nicergoline;0;25272708
adrenaline effect;block;10;0;25272708
adrenaline effect;block;-6;0;25272708
adrenaline effect;block;increase obzidan;0;25272708
adrenaline effect;block;10;0;25272708
adrenaline effect;block;-6;0;25272708
amygdalum dopaminergic innervation;regulate;behavior;0;25018040
amygdalum dopaminergic innervation;regulate;stress responsivity;0;25018040
study;inhibit;vegf;2;2495273221035837218931932213023123172303105440021094965511062485113507301180971511912249123602821257687112771931128149521294901114660505151632731510781815294883137593182614528616842882220591094859210714935268696174809823983105100031639726216775835168397451699059818288940
result;inhibit;akt;2;2495273221035837218931932213023123172303105440021094965511062485113507301180971511912249123602821257687112771931128149521294901114660505151632731510781815294883137593182614528616842882220591094859210714935268696174809823983105100031639726216775835168397451699059818288940
cockerel food intake ghrelin effect;mediate;2 receptor;0;25080314
hypertension;increase;akt phosphorylation;2;24933619
dopaminergic system;regulate;blood pressure;0;24500688
sirt1;activate;restriction response;0;25109279
sirt1;regulate;hormone role;0;25109279
egfr stimulation flj00018 phosphorylation;mediate;protein kinase;0;24554703
egfr stimulation flj00018 phosphorylation;mediate;mapk;0;24554703
egfr stimulation flj00018 phosphorylation;mediate;pathway;0;24554703
roflumilast;suppress;collagen matrix protein stress;2;25035926
roflumilast;suppress;collagen matrix protein deposition;2;25035926
isoproterenol;activate;erk;2;24151242
iso;activate;erk;2;24151242
carvedilol;activate;erk;2;24151242
mat;increase;human cancer therapy;2;24998914
adiponectin;increase;human cancer therapy;0;24998914
forskolin;enhance;patch pipette solution pka subunit synthesis;2;23587884205905992071667121130951170209341744889218006481211353612122827221454534214778712173781821856484220344802215999322354969224338602248433123040838229554901182768611850507119769391200752812650866126508671256033714522815258114326073331326051786492278640751612512416123335164038371062530310950925115025841899069819542013198189461911991620194511753998987600438819531886506710484333158243091581763216002746
forskolin;enhance;patch pipette solution pka subunit inclusion;2;23587884205905992071667121130951170209341744889218006481211353612122827221454534214778712173781821856484220344802215999322354969224338602248433123040838229554901182768611850507119769391200752812650866126508671256033714522815258114326073331326051786492278640751612512416123335164038371062530310950925115025841899069819542013198189461911991620194511753998987600438819531886506710484333158243091581763216002746
inhibitor leptomycin b;inhibit;1-ar signaling;0;22120526175066391744048418552157188020281923457418989658192819132046303020628612207324142107904111264479127826801275626012888550146456681471553214736874152079001521328977303637559466942143595724969852141160027451610983616195468165859651663162816574786169025761692930517172694172832561731777018437627
lh tem;decrease;epidermis thickness;0;24894526
lh tem;decrease;area;0;24894526
epinephrine tourniquet use;decrease;blood loss;0;21131843
epinephrine tumescence;decrease;blood loss;0;21131843
study;regulate;ghrelin synthesis;2;22691550
seek reinstatement clonidine effect;mediate;sedation;2;208548301553649315765262120975231222353892182769292629935312894287629471114949702210208381102290651039500015266350162693171707966016893525175618241750501817976662181544981828103319006007105417291059188010651884108828401092376010936169110158001125592711714880117409511179705611817765118623741204698212696841127241591278037312402102128576621287229015065954152243841538037449364581228825627625456429747075872919986171630720024619217073203577602061371861290326822957619114263242066204716298190628649702997411372966724284392900154245955231770692571277259491323730701678707142108618427021480352838356682638117903902798206277246977659764767597074750348821441884199088879768946419
seek reinstatement dexmedetomidine effect;mediate;sedation;2;208548301553649315765262120975231222353892182769292629935312894287629471114949702210208381102290651039500015266350162693171707966016893525175618241750501817976662181544981828103319006007105417291059188010651884108828401092376010936169110158001125592711714880117409511179705611817765118623741204698212696841127241591278037312402102128576621287229015065954152243841538037449364581228825627625456429747075872919986171630720024619217073203577602061371861290326822957619114263242066204716298190628649702997411372966724284392900154245955231770692571277259491323730701678707142108618427021480352838356682638117903902798206277246977659764767597074750348821441884199088879768946419
1ar cell gfp-arrestin-3 co-expression;increase;1ar endocytosis;0;22378779112079431122625911343413112792031154680512411301128780041282166012888573129471041461549314734649793581586930011037737815331590164842241737964617521381179954501819498918434512193424481960220421041313206546912154018921680031105955211072041011150299
1ar cell gfp-arrestin-3 co-expression;inhibit;recycle;0;22378779112079431122625911343413112792031154680512411301128780041282166012888573129471041461549314734649793581586930011037737815331590164842241737964617521381179954501819498918434512193424481960220421041313206546912154018921680031105955211072041011150299
phentolamine;suppress;pkc translocation;2;19695215
pd98059 pretreatment;inhibit;rbmsc erk1\/2 phosphorylation;2;19695215
adrenaline;upregulate;abcb1 gene expression;0;19380024
norepinephrine;regulate;function;0;2114360088667038982161920491792189769329158160507781633622616772391168969481687698218537547186511751892413919068224188116781942946319442879193320371983310419883653202362212057389420837485106276041073410710999947183812842319246286893622085261332297184321308192430080413017510187070183814448478697768946679074318083758112481161140442511750876117420701194387812194863123704251282346512832552127682741506309915128846152822676036174168592437776186982163721724113217164822174163541713955917702867174882771785560817896981181843131848261093905179515967955177296634459739125157990101590178915982754
tumor suppressor protein p53 inhibitor;block;apoptosis;0;18628404
p53 translocation;block;prazosin bmy 7378 apocynin sb 202190;0;18628404
p53 translocation;block;pifithrin-alpha;0;18628404
estrogen;increase;fgf21 production;0;24634829
norepinephrine;increase;number mtt uptake;0;18441198151594031504403515494560714433125632862566608134663513500951452288129164881064227814630775870788480158813557932301394093079721723981513198224499856972103817561038426210452527105065541554883015711063158492361604028116266318163311111634437416394249164066801656544016566918167332281668250516908950103862521690217816679391170736131741645817459951175251611762028416139252106267541107869611518777118569131243714212563019126239981294398914656924147419091476981015311997
norepinephrine;increase;3h;0;18441198151594031504403515494560714433125632862566608134663513500951452288129164881064227814630775870788480158813557932301394093079721723981513198224499856972103817561038426210452527105065541554883015711063158492361604028116266318163311111634437416394249164066801656544016566918167332281668250516908950103862521690217816679391170736131741645817459951175251611762028416139252106267541107869611518777118569131243714212563019126239981294398914656924147419091476981015311997
norepinephrine;increase;rat aortic vsmc receptor incorporation;0;18441198151594031504403515494560714433125632862566608134663513500951452288129164881064227814630775870788480158813557932301394093079721723981513198224499856972103817561038426210452527105065541554883015711063158492361604028116266318163311111634437416394249164066801656544016566918167332281668250516908950103862521690217816679391170736131741645817459951175251611762028416139252106267541107869611518777118569131243714212563019126239981294398914656924147419091476981015311997
heart half-life;increase;rapamycin;2;24612461
5-methylurapidil;inhibit;contraction;0;18430422
author;activate;sirt1;2;24606795
receptor;activate;mechanism erk;2;19037712
clozapine;increase;blood glucose;2;17629416
clozapine;increase;insulin;2;17629416
dopamine;regulate;phagocytosis;0;17574246
prazosin;inhibit;erk activation;2;17306214
gf109203x;inhibit;erk activation;2;17306214
pathway absence;activate;erk;2;17283256
rolipram pde4 inhibition;enhance;camp accumulation pka phosphorylation contraction response;2;187036691127371610862778115028901180458811872839121306681089908318045878123995921255209712493749127919801517863874768868663227933721615644445157178661578848916246108166420351669705516856846168090661690565117038640168995511742822817431197173760271761537117663574180562631818815411358334
pka activity;enhance;10 isoproterenol -lrb-1-rrb- activation;0;187036691127371610862778115028901180458811872839121306681089908318045878123995921255209712493749127919801517863874768868663227933721615644445157178661578848916246108166420351669705516856846168090661690565117038640168995511742822817431197173760271761537117663574180562631818815411358334
sirt1 4 expression;increase;cr group;0;24535021
sirt1 4 protein expression;increase;cr group rat tissue;0;24535021
akt activation;block;machinery inhibition;0;18194989107482141037737817305471174469301566834211006286111810231134341311259422116045491153305611909972150312611653274134764183934938119963105359611066275510720410107539431079952981566008160017774481177618547629102938825594054629618528973801410089883103395991035983818281371
dn akt;block;hypertrophy;0;18194989107482141037737817305471174469301566834211006286111810231134341311259422116045491153305611909972150312611653274134764183934938119963105359611066275510720410107539431079952981566008160017774481177618547629102938825594054629618528973801410089883103395991035983818281371
plc isozyme;regulate;gene expression;0;16714034
food restriction;mediate;glucocorticoid;2;24477541
mfr;mediate;glucocorticoid;2;24477541
stress;mediate;glucocorticoid;2;24477541
beta -lrb-1-rrb- ar erk stimulation extent;enhance;-lrb-1-rrb- ar-autoantibody presence;0;1762851417707357
beta -lrb-1-rrb- ar erk stimulation extent;enhance;isoproterenol presence;0;1762851417707357
anisomycin;block;step expression increase;0;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
mapk\/erk kinase application;block;perk activation;0;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
mek application;block;perk activation;2;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
inhibitor application;block;perk activation;2;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
sl327 application;block;perk activation;2;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
mapk\/erk kinase application;block;step translation activation;0;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
mek application;block;step translation activation;0;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
mtor inhibitor;block;step translation;0;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
rapamycin inhibitor;block;step translation;0;17623046104149901525421411739565117566821188048311799119119317471198071111983687152542171538125515755733158001841544767916000624159085121602511116891611169347531067045810683568109086001093423910964936112975051158406911551908154501611548703129882614075150287697328299953390719165023383313847935815786911685966558785058878995689878109363896942271797547929856468103717111248321512764105128907681293728614722243150163801506628815152046152522801525409115591229
rat cord preparation noradrenaline rhythm facilitation;mediate;receptor;0;16412573
contrast;increase;reperfusion 2 min;0;16373581
caveolae pip2;increase;reperfusion 2 min;0;16373581
study;regulate;lh;2;16340166
bnst na input;suppress;receptor lh secretion;2;16340166
estrogen;enhance;suppression;0;16340166
alpha1-adrenergic receptor;mediate;norepinephrine;2;16225747
ar;mediate;norepinephrine;2;16225747
alpha1-adrenergic receptor;mediate;epinephrine;2;16225747
ar;mediate;epinephrine;2;16225747
acth response sensitisation;block;benoxathian;0;16219005
acth response sensitisation;block;benoxathian;0;16219005
response;inhibit;egf;2;16020479
fast;regulate;gnrhr level;2;24375763
diet;increase;insulin sensitivity;2;2437324311606777118183631186770512543260151410921516622630448822180312190846225202838429371791435020045141204135112053889620554934208711322119373521258337212823642141185921346062214020692171953422205519223029391090547215213227111934537248043535532378247133304351592456816000018160540991630637216702333168008461680193116914547172763531790922418317565182855531876568019120448191986471900922819414512195092791947070419956092198338902010371079842368001743756826474939651393336032781943281433328143422778500227922342271880922787141230520972323648523663741236637422388119023801581238138051123878315855324
beta1-adrenergic receptor;activate;glucose uptake;2;15665039
mab;inhibit;cd40 expression increase;2;15614043
inhibitor;inhibit;cd40 expression increase;2;15614043
rapamycin;increase;lifespan;0;24304444
rapa;increase;lifespan;0;24304444
urapidil tissue preperfusion;inhibit;glucose decrease;2;15090628
urapidil;enhance;concentration extracellular glucose level;2;15090628
flow;decrease;norepinephrine presence;2;15090628
orciprenaline;decrease;glucose concentration;2;15090628
sam;regulate;ecm degradation;2;25398607
lox expression;upregulate;belomycin;2;25348956
t. matsutake mycelium extract;decrease;activity;0;25319362
tropoelastin expression;increase;fibroblast;0;25319362
mmp-1 induction t. matsutake mycelium extract effect;mediate;fibroblast p38 inhibition;0;25319362
collagen increase;increase;session number;0;24641603
decrease elastin content increase;increase;session number;0;24641603
elastin content;decrease;age;0;2456157924637262
iium fibroblast treatment;up-regulate;67-kda elastin protein production;2;24525372
ear cartilage chondrocyte culture ltbp-2 addition;block;elastinogenesis;2;24148803
collagen mimetic peptide;mediate;protein self-assembly;0;25390880
lp;activate;mapk pi3k\/akt signaling pathway;2;25390332
fak ko wound;decrease;collagen density;2;25389925
igf-1;enhance;bone marrow stem cell differentiation;0;25388971
igf-1;activate;mtor signaling pathway;0;25388971
rapamycin mtor inhibitor;block;differentiation;0;25388971
ng\/ml igf-1;enhance;dpsc proliferation ability;0;25388971
addition;inhibit;marcksl1-induced apoptosis;2;24863880
